eventID,Agency,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,magnitudeType
1000039,ISC-GEM,1931,3,8,1,50,22.640000000000001,nan,22.658999999999999,41.340000000000003,5.4000000000000004,3.7999999999999998,9.5,10.0,3.7000000000000002,6.6299999999999999,0.25,
1000040,GUTE,1931,6,30,10,23,56.0,nan,23.0,36.5,nan,nan,nan,100.0,nan,5.5,0.20000000000000001,
1000041,GUTE,1931,7,12,22,24,22.0,nan,26.0,39.5,nan,nan,nan,35.0,nan,5.5999999999999996,0.20000000000000001,
1000042,GUTE,1932,3,9,10,16,48.0,nan,20.5,38.0,nan,nan,nan,35.0,nan,5.5999999999999996,0.20000000000000001,
1000043,GUTE,1932,4,27,1,47,46.0,nan,23.5,34.0,nan,nan,nan,35.0,nan,5.5999999999999996,0.20000000000000001,
1000044,GUTE,1932,5,14,3,44,53.0,nan,28.5,36.0,nan,nan,nan,35.0,nan,5.5999999999999996,0.20000000000000001,
1000045,GUTE,1932,6,29,2,30,1.0,nan,27.5,35.5,nan,nan,nan,35.0,nan,5.5999999999999996,0.20000000000000001,
1000046,GUTE,1932,8,15,4,34,40.0,nan,22.0,39.25,nan,nan,nan,100.0,nan,5.5,0.20000000000000001,
1000047,ISC-GEM,1932,9,26,19,20,46.609999000000002,nan,23.742999999999999,40.268999999999998,6.5,4.0999999999999996,10.199999999999999,10.0,4.5,6.9299999999999997,0.53000000000000003,
1000049,GUTE,1932,9,30,6,12,9.0,nan,22.75,36.0,nan,nan,nan,35.0,nan,5.5999999999999996,0.20000000000000001,
1000052,ISC-GEM,1933,4,23,5,57,36.520000000000003,nan,27.292000000000002,36.750999999999998,7.2999999999999998,4.2000000000000002,23.0,15.0,5.2999999999999998,6.3200000000000003,0.20000000000000001,
1000053,GUTE,1933,4,28,22,28,41.0,nan,27.0,35.25,nan,nan,nan,35.0,nan,5.5999999999999996,0.20000000000000001,
1000055,GUTE,1933,7,19,20,7,8.0,nan,29.75,38.25,nan,nan,nan,100.0,nan,6.0,0.20000000000000001,
1000056,GUTE,1934,2,4,9,35,22.0,nan,19.25,41.5,nan,nan,nan,35.0,nan,5.5999999999999996,0.20000000000000001,
1000057,GUTE,1934,2,21,11,37,13.0,nan,22.5,34.5,nan,nan,nan,35.0,nan,5.5999999999999996,0.20000000000000001,
1000058,GUTE,1934,3,8,2,56,47.0,nan,26.0,33.25,nan,nan,nan,35.0,nan,5.5999999999999996,0.20000000000000001,
1000059,GUTE,1934,6,19,18,43,15.0,nan,31.0,39.0,nan,nan,nan,35.0,nan,5.5999999999999996,0.20000000000000001,
