eventID,Agency,Identifier,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,Anthropogenic
126384,LDG,LDG|LDG-ML,1995,1,24,8,29,13.5,,-0.5,47.1,,,,2.0,,2.39,0.214,,290750|LDG|2.80|mL
126434,LDG,LDG|LDG-ML,1995,1,24,17,53,10.3,,1.5,46.3,,,,9.0,,2.39,0.214,,290866|LDG|2.80|mL
126435,LDG,LDG|LDG-ML,1995,1,24,17,56,2.4,,1.5,46.3,,,,12.0,,2.49,0.214,,290869|LDG|2.90|mL
126441,LDG,LDG|LDG-ML,1995,1,24,18,25,53.2,,8.2,43.3,,,,14.0,,2.09,0.214,,290890|GEN;NEIC|2.50|ML,290891|LDG|2.50|mL
126699,LDG,LDG|LDG-ML,1995,1,26,7,49,54.2,,7.5,44.5,,,,6.0,,1.89,0.214,,291466|GEN;NEIC|2.60|ML,291467|LDG|2.30|mL
126747,STR,STR|STR-ML,1995,1,26,16,55,11.1,,-0.5,46.97,,,,2.0,,2.89,0.21,,291573|LDG|3.40|mL,291574|STR|3.00|mL
127455,LDG,LDG|LDG-ML,1995,1,31,12,41,28.1,,7.6,44.9,,,,None,,1.99,0.214,,293229|LDG|2.40|mL,293230|GEN;NEIC|2.70|ML
116424,LDG,LDG|LDG-ML,1995,2,2,14,40,20.8,,7.4,45.9,,,,10.0,,2.09,0.214,,269143|ZUR|2.00|mL,269144|LDG|2.50|mL
116498,LDG,LDG|LDG-ML,1995,2,3,3,9,50.4,,8.3,44.7,,,,2.0,,2.59,0.214,,269327|GEN;NEIC|2.90|ML,269328|ROM|2.70|md,269329|LDG|3.00|mL
116795,LDG,LDG|LDG-ML,1995,2,5,4,26,28.4,,8.7,48.1,,,,10.0,,2.09,0.214,,269984|SZGRF|1.70|mL,269985|LED|2.10|mL,269986|STR;NEIC|2.00|ML,269986|FUR;NEIC|2.20|ML,269987|LDG|2.50|mL
117504,LDG,LDG|LDG-ML,1995,2,6,17,28,33.5,,7.5,43.8,,,,2.0,,2.29,0.214,,271435|GEN;NEIC|2.60|ML,271436|LDG|2.70|mL
117911,LDG,LDG|LDG-ML,1995,2,8,3,21,12.2,,-0.4,43.0,,,,None,,2.09,0.214,,272207|LDG|2.50|mL,272208|BTH;NEIC|2.60|MD
117917,LDG,LDG|LDG-ML,1995,2,8,4,22,18.3,,-0.2,43.1,,,,9.0,,2.89,0.214,,272223|MDD|3.20|UK,272224|LDG|3.30|mL
118874,STR,STR|STR-ML,1995,2,11,4,22,25.9,,10.1,45.02,,,,10.0,,2.98,0.21,,274165|TRI;NEIC|3.40|MD,274166|STR|3.10|mL,274167|ROM|3.10|md,274168|LDG|3.10|mL,274169|EIDC|3.30|mL
119000,LDG,LDG|LDG-ML,1995,2,11,19,11,3.2,,7.5,43.8,,,,2.0,,2.19,0.214,,274406|LDG|2.60|mL
119190,STR,STR|STR-ML,1995,2,12,15,31,7.0,,-0.2,43.19,,,,2.0,,2.89,0.21,,274816|BTH;NEIC|4.10|MD,274817|LDG|4.10|mL,274818|STR|3.00|mL,274819|MDD|3.60|UK
120556,LDG,LDG|LDG-ML,1995,2,20,1,59,6.1,,-2.1,53.0,,,,None,,2.89,0.214,,277917|BGS|2.50|mL,277918|LDG|3.30|mL
120573,STR,STR|STR-ML,1995,2,20,4,9,12.4,,2.5,42.2,,,,10.0,,2.89,0.21,,277960|MDD|3.00|UK,277961|LDG|3.10|mL,277962|STR|3.00|mL
121275,LDG,LDG|LDG-ML,1995,2,24,9,5,52.7,,1.6,46.6,,,,6.0,,2.69,0.214,,279509|LDG|3.10|mL
121373,LDG,LDG|LDG-ML,1995,2,24,22,33,24.5,,7.3,44.4,,,,None,,2.09,0.214,,279725|ROM|2.40|md,279726|GEN;NEIC|2.70|ML,279727|LDG|2.50|mL
121539,LDG,LDG|LDG-ML,1995,2,25,19,28,59.6,,8.7,48.2,,,,7.0,,2.69,0.214,,280111|FUR;NEIC|2.70|ML,280112|SZGRF|2.30|mL,280113|LED|2.60|mL,280115|LDG|3.10|mL
121643,LDG,LDG|LDG-ML,1995,2,26,12,35,40.2,,6.6,44.2,,,,2.0,,2.09,0.214,,280346|STR;NEIC|2.00|ML,280347|ROM|2.30|md,280348|LDG|2.50|mL
121790,LDG,LDG|LDG-ML,1995,2,27,12,46,45.8,,7.3,46.4,,,,2.0,,2.49,0.214,,280657|ROM|2.80|md,280658|STR;NEIC|2.40|ML,280659|ZUR|2.50|mL,280660|LDG|2.90|mL
121873,LDG,LDG|LDG-ML,1995,2,28,3,59,44.4,,0.1,43.0,,,,3.0,,2.89,0.214,,280841|LDG|3.30|mL,280842|MDD|3.20|UK
112052,LDG,LDG|LDG-ML,1995,3,2,1,4,35.0,,9.8,47.4,,,,6.0,,2.09,0.214,,259467|ZUR|2.20|mL,259469|FUR;NEIC|2.20|ML,259469|VIE;NEIC|2.40|ML,259470|LDG|2.50|mL
112241,LDG,LDG|LDG-ML,1995,3,3,13,53,32.7,,-0.1,43.0,,,,None,,2.09,0.214,,259864|LDG|2.50|mL,259865|MDD|2.50|UK
112257,STR,STR|STR-ML,1995,3,3,16,16,42.5,,9.8,44.55,,,,10.0,,3.75,0.21,,259892|NEIC|3.80|mb,259892|TRI;NEIC|4.00|MD,259892|FUR;NEIC|3.80|ML,259892|VIE;NEIC|4.30|ML,259892|GRF;NEIC|4.40|ML,259893|ROM|3.70|md,259894|LDG|4.10|mL,259895|STR|4.00|mL,259896|EIDC|3.90|mb,259897|NAO|3.60|mb,259898|ISC|3.90|mb
112318,LDG,LDG|LDG-ML,1995,3,4,1,58,13.1,,7.8,44.7,,,,10.0,,2.69,0.214,,260022|STR;NEIC|2.80|ML,260023|LDG|3.10|mL,260024|ROM|2.90|md
112388,LDG,LDG|LDG-ML,1995,3,4,14,36,35.1,,4.8,43.1,,,,2.0,,2.19,0.214,,260179|LDG|2.60|mL
112457,LDG,LDG|LDG-ML,1995,3,5,2,40,5.8,,0.9,42.6,,,,2.0,,2.49,0.214,,260348|MDD;NEIC|3.00|mbLg,260349|MDD|3.00|UK,260350|LDG|2.90|mL
112504,LDG,LDG|LDG-ML,1995,3,5,13,12,4.5,,10.0,44.4,,,,None,,2.19,0.214,,260468|ROM|2.50|md,260469|LDG|2.60|mL
112508,LDG,LDG|LDG-ML,1995,3,5,13,15,6.7,,10.1,44.7,,,,None,,2.29,0.214,,260481|LDG|2.70|mL,260482|ROM|2.60|md
112854,LDG,LDG|LDG-ML,1995,3,8,5,25,38.0,,-0.7,47.3,,,,2.0,,2.79,0.214,,261214|STR;NEIC|2.80|ML,261215|LDG|3.20|mL
112875,LDG,LDG|LDG-ML,1995,3,8,9,22,41.0,,7.7,43.8,,,,7.0,,2.49,0.214,,261272|GEN;NEIC|2.70|ML,261273|LDG|2.90|mL
112988,LDG,LDG|LDG-ML,1995,3,9,3,35,23.5,,-5.6,46.9,,,,18.0,,2.79,0.214,,261496|LDG|3.20|mL
113288,LDG,LDG|LDG-ML,1995,3,10,22,59,0.5,,6.1,50.8,,,,3.0,,2.59,0.214,,262152|BNS;NEIC|2.30|ML,262153|UCC|2.20|mL,262154|LDG|3.00|mL,262155|SZGRF|2.50|mL
113586,LDG,LDG|LDG-ML,1995,3,13,4,19,18.8,,3.1,45.4,,,,3.0,,2.39,0.214,,262822|LDG|2.80|mL
113680,LDG,LDG|LDG-ML,1995,3,13,22,45,11.8,,-2.9,51.5,,,,13.0,,2.19,0.214,,263021|BGS|2.20|mL,263022|LDG|2.60|mL
113936,STR,STR|STR-ML,1995,3,15,19,42,58.1,,-6.5,44.36,,,,10.0,,4.35,0.21,,263587|NAO|3.40|mb,263588|NEIC|4.40|mb,263588|MDD;NEIC|4.20|mbLg,263588|SFS;NEIC|4.20|MD,263589|EIDC|4.30|mb,263589|EIDC|5.00|mL,263590|MDD|4.20|UK,263591|LIS|4.30|md,263592|LDG|5.00|mL,263593|STR|4.70|mL,263594|ISC|4.40|mb
114153,LDG,LDG|LDG-ML,1995,3,17,10,20,19.1,,8.2,43.9,,,,3.0,,2.29,0.214,,264094|LDG|2.70|mL
114203,LDG,LDG|LDG-ML,1995,3,17,18,50,40.2,,6.9,44.5,,,,None,,2.09,0.214,,264208|GEN;NEIC|2.90|ML,264209|LDG|2.50|mL
114347,LDG,LDG|LDG-ML,1995,3,18,22,15,6.2,,6.0,47.4,,,,10.0,,2.19,0.214,,264542|LDG|2.60|mL
114439,LDG,LDG|LDG-ML,1995,3,19,12,26,59.9,,6.3,44.9,,,,None,,1.89,0.214,,264746|LDG|2.30|mL,264747|STR;NEIC|2.30|ML,264747|GEN;NEIC|2.50|ML
114719,STR,STR|STR-ML,1995,3,21,3,35,42.6,,-0.5,46.53,,,,10.0,,2.89,0.21,,265391|LDG|3.30|mL,265392|STR|3.00|mL
115070,LDG,LDG|LDG-ML,1995,3,23,18,47,1.8,,7.0,44.1,,,,2.0,,2.19,0.214,,266193|GEN;NEIC|2.60|ML,266194|LDG|2.60|mL
115089,LDG,LDG|LDG-ML,1995,3,23,21,43,29.8,,6.7,44.6,,,,2.0,,1.99,0.214,,266233|GEN;NEIC|2.70|ML,266234|LDG|2.40|mL
115214,LDG,LDG|LDG-ML,1995,3,24,16,38,45.7,,8.7,47.8,,,,3.0,,3.09,0.214,,266518|FUR;NEIC|3.30|ML,266518|VIE;NEIC|3.60|ML,266519|ZUR|3.60|mL,266520|LED|3.50|mL,266521|LDG|3.50|mL,266522|SZGRF|3.30|mL
115523,LDG,LDG|LDG-ML,1995,3,26,17,37,40.9,,8.1,44.4,,,,2.0,,2.39,0.214,,267171|LDG|2.80|mL
115715,LDG,LDG|LDG-ML,1995,3,28,2,22,6.3,,8.7,48.1,,,,6.0,,2.09,0.214,,267553|LDG|2.50|mL,267554|SZGRF|1.00|mL
115745,STR,STR|STR-ML,1995,3,28,8,53,9.3,,9.7,44.58,,,,10.0,,3.24,0.21,,267622|EIDC|3.40|mL,267623|GEN;NEIC|3.20|ML,267624|LDG|3.60|mL,267625|STR|3.40|mL
115773,LDG,LDG|LDG-ML,1995,3,28,15,4,52.3,,8.2,44.3,,,,3.0,,2.29,0.214,,267683|LDG|2.70|mL,267684|ROM|2.10|md,267685|STR;NEIC|2.20|ML
115812,LDG,LDG|LDG-ML,1995,3,28,20,43,15.4,,6.2,44.3,,,,2.0,,2.09,0.214,,267767|STR;NEIC|2.30|ML,267768|LDG|2.50|mL
116047,LDG,LDG|LDG-ML,1995,3,30,20,29,8.9,,6.0,50.8,,,,25.0,,2.59,0.214,,268291|BNS;NEIC|2.60|ML,268292|DBN|2.20|mL,268293|SZGRF|2.10|mL,268294|UCC|2.20|mL,268295|LDG|3.00|mL
116078,LDG,LDG|LDG-ML,1995,3,31,3,34,37.9,,7.2,44.0,,,,11.0,,2.89,0.214,,268368|GEN;NEIC|3.20|ML,268369|LDG|3.30|mL,268370|ROM|3.00|md
116100,STR,STR|STR-ML,1995,3,31,9,15,0.9,,1.5,42.12,,,,10.0,,2.89,0.21,,268430|STR|3.00|mL,268431|LDG|3.20|mL,268432|MDD;NEIC|3.00|mbLg,268433|MDD|3.00|UK
107436,LDG,LDG|LDG-ML,1995,4,2,10,15,9.4,,7.7,43.5,,,,9.0,,1.99,0.214,,248348|GEN;NEIC|2.70|ML,248349|ROM|2.50|md,248350|LDG|2.40|mL
107707,LDG,LDG|LDG-ML,1995,4,4,1,34,49.9,,7.7,44.0,,,,10.0,,2.09,0.214,,248976|ROM|2.40|md,248977|GEN;NEIC|2.40|ML,248978|LDG|2.50|mL
108306,LDG,LDG|LDG-ML,1995,4,7,21,27,21.0,,1.7,42.2,,,,2.0,,1.99,0.214,,250406|MDD;NEIC|2.80|mbLg,250407|MDD|2.80|UK,250408|LDG|2.40|mL
108362,LDG,LDG|LDG-ML,1995,4,8,5,49,53.1,,-1.7,42.8,,,,2.0,,2.69,0.214,,250541|LDG|3.10|mL,250542|MDD;NEIC|3.10|mbLg,250543|MDD|3.10|UK
108364,LDG,LDG|LDG-ML,1995,4,8,5,51,35.5,,-1.7,42.8,,,,2.0,,2.79,0.214,,250546|LDG|3.20|mL,250547|MDD;NEIC|3.10|mbLg,250548|MDD|3.30|UK
108457,LDG,LDG|LDG-ML,1995,4,8,18,58,48.9,,2.2,42.4,,,,4.0,,2.49,0.214,,250762|MDD;NEIC|3.10|mbLg,250762|STR;NEIC|2.30|ML,250763|MDD|3.10|UK,250764|LDG|2.90|mL
108585,LDG,LDG|LDG-ML,1995,4,9,19,1,20.0,,5.9,46.2,,,,8.0,,2.49,0.214,,251071|ROM|2.90|md,251072|LDG|2.90|mL
108832,LDG,LDG|LDG-ML,1995,4,11,14,3,2.9,,2.4,43.0,,,,None,,2.09,0.214,,251634|LDG|2.50|mL,251635|MDD|2.60|UK
108839,LDG,LDG|LDG-ML,1995,4,11,14,59,20.5,,-1.7,42.9,,,,2.0,,2.89,0.214,,251653|MDD;NEIC|3.00|mbLg,251654|LDG|3.30|mL,251655|MDD|3.00|UK
108849,LDG,LDG|LDG-ML,1995,4,11,16,2,38.9,,-1.7,42.6,,,,None,,2.29,0.214,,251676|LDG|2.70|mL,251677|MDD;NEIC|2.80|mbLg,251678|MDD|2.80|UK
108914,LDG,LDG|LDG-ML,1995,4,12,5,13,19.8,,-0.5,43.0,,,,4.0,,2.19,0.214,,251830|LDG|2.60|mL,251832|MDD|3.10|UK
109172,LDG,LDG|LDG-ML,1995,4,13,23,49,29.8,,-1.6,42.6,,,,10.0,,2.49,0.214,,252447|LDG|2.90|mL,252448|MDD;NEIC|2.80|mbLg,252449|MDD|2.80|UK
109291,LDG,LDG|LDG-ML,1995,4,14,16,13,38.6,,7.2,44.6,,,,3.0,,2.59,0.214,,252705|ROM|2.50|md,252706|GEN;NEIC|2.70|ML,252707|LDG|3.00|mL
109419,LDG,LDG|LDG-ML,1995,4,15,10,51,16.2,,7.2,44.5,,,,2.0,,1.69,0.214,,253009|ROM|2.50|md,253010|GEN;NEIC|2.50|ML,253011|LDG|2.10|mL
109526,LDG,LDG|LDG-ML,1995,4,16,5,11,23.1,,-0.4,43.0,,,,None,,2.09,0.214,,253252|LDG|2.50|mL,253253|MDD|2.50|UK
109661,LDG,LDG|LDG-ML,1995,4,17,7,53,59.0,,6.6,46.8,,,,2.0,,2.39,0.214,,253602|ZUR|2.10|mL,253603|LDG|2.80|mL
109676,LDG,LDG|LDG-ML,1995,4,17,10,10,33.9,,8.2,45.0,,,,None,,1.99,0.214,,253639|GEN;NEIC|2.50|ML,253640|ROM|2.50|md,253641|LDG|2.40|mL
109772,LDG,LDG|LDG-ML,1995,4,18,2,28,29.4,,6.7,44.7,,,,2.0,,2.29,0.214,,253859|GEN;NEIC|2.60|ML,253860|ROM|2.80|md,253861|LDG|2.70|mL
109818,LDG,LDG|LDG-ML,1995,4,18,11,14,20.5,,3.0,42.9,,,,2.0,,2.09,0.214,,253977|MDD|2.70|UK,253979|LDG|2.50|mL
110274,STR,STR|STR-ML,1995,4,21,8,2,56.3,,7.6,43.81,,,,10.0,,4.35,0.21,,255142|STR|4.70|mL,255143|MDD|4.80|UK,255144|LDG|4.80|mL,255145|NEIC|4.40|mb,255145|TRI;NEIC|4.70|MD,255145|GEN;NEIC|4.50|ML,255146|ROM|3.90|md,255147|EIDC|3.70|mb,255147|EIDC|5.60|mL,255148|ISC|4.30|mb
110337,LDG,LDG|LDG-ML,1995,4,21,13,38,6.4,,7.6,43.7,,,,10.0,,2.19,0.214,,255313|ROM|2.70|md,255314|GEN;NEIC|2.70|ML,255315|LDG|2.60|mL
110372,LDG,LDG|LDG-ML,1995,4,21,18,19,34.3,,6.9,45.8,,,,2.0,,2.79,0.214,,255404|STR;NEIC|2.80|MD,255404|GEN;NEIC|2.90|ML,255405|ROM|2.50|md,255406|LDG|3.20|mL
110391,LDG,LDG|LDG-ML,1995,4,21,20,16,42.1,,6.8,43.7,,,,10.0,,2.09,0.214,,255457|LDG|2.50|mL
110404,LDG,LDG|LDG-ML,1995,4,21,21,29,2.2,,7.6,43.8,,,,19.0,,2.49,0.214,,255493|ROM|2.30|md,255494|LDG|2.90|mL,255495|GEN;NEIC|2.90|ML
110527,LDG,LDG|LDG-ML,1995,4,22,13,10,14.3,,-2.3,48.6,,,,12.0,,3.09,0.214,,255779|LDG|3.50|mL
110844,LDG,LDG|LDG-ML,1995,4,24,0,39,40.5,,7.3,44.6,,,,2.0,,2.19,0.214,,256586|GEN;NEIC|2.70|ML,256587|ROM|2.10|md,256588|LDG|2.60|mL
111052,STR,STR|STR-ML,1995,4,25,13,2,59.1,,5.8,45.98,,,,2.0,,2.89,0.21,,257121|ZUR|2.60|mL,257122|ROM|3.00|md,257123|LDG|3.00|mL,257124|STR|3.00|mL
111092,LDG,LDG|LDG-ML,1995,4,25,16,16,9.3,,-5.7,44.2,,,,None,,2.99,0.214,,257220|MDD;NEIC|3.70|mbLg,257221|MDD|3.70|UK,257222|LDG|3.40|mL
111434,LDG,LDG|LDG-ML,1995,4,28,3,23,30.9,,9.2,45.0,,,,None,,2.29,0.214,,257999|ROM|2.60|md,258000|LDG|2.70|mL,258001|GEN;NEIC|2.70|ML
111593,LDG,LDG|LDG-ML,1995,4,28,23,33,27.0,,6.9,44.8,,,,None,,1.99,0.214,,258376|ROM|2.20|md,258377|GEN;NEIC|2.50|ML,258378|LDG|2.40|mL
111709,LDG,LDG|LDG-ML,1995,4,29,16,30,47.7,,-1.7,42.8,,,,5.0,,3.18,0.214,,258645|LDG|3.60|mL,258646|MDD;NEIC|3.20|mbLg,258647|MDD|3.40|UK,258648|EIDC|4.10|mL
111721,LDG,LDG|LDG-ML,1995,4,29,17,43,19.8,,-1.7,42.8,,,,2.0,,2.99,0.214,,258682|LDG|3.40|mL,258683|MDD;NEIC|3.10|mbLg,258684|MDD|3.20|UK
111734,LDG,LDG|LDG-ML,1995,4,29,19,13,38.9,,9.4,45.0,,,,None,,2.39,0.214,,258715|LDG|2.80|mL,258716|ROM|2.70|md,258717|GEN;NEIC|2.70|ML
111735,LDG,LDG|LDG-ML,1995,4,29,19,13,56.1,,9.2,45.0,,,,None,,2.59,0.214,,258719|GEN;NEIC|3.10|ML,258720|ROM|2.90|md,258721|LDG|3.00|mL
111740,LDG,LDG|LDG-ML,1995,4,29,19,36,6.2,,-1.8,42.8,,,,2.0,,2.59,0.214,,258729|LDG|3.00|mL,258730|MDD;NEIC|2.90|mbLg,258731|MDD|3.00|UK
111742,LDG,LDG|LDG-ML,1995,4,29,19,38,31.3,,-1.8,42.7,,,,2.0,,1.89,0.214,,258735|LDG|2.30|mL,258736|MDD|2.60|UK
101577,LDG,LDG|LDG-ML,1995,5,2,4,29,10.1,,-1.7,42.6,,,,2.0,,1.89,0.214,,233920|LDG|2.30|mL,233921|MDD;NEIC|2.40|mbLg,233922|MDD|2.50|UK
102058,LDG,LDG|LDG-ML,1995,5,4,15,38,18.8,,2.0,42.9,,,,7.0,,2.09,0.214,,235058|MDD|2.50|UK,235059|LDG|2.50|mL
102155,LDG,LDG|LDG-ML,1995,5,5,3,7,52.8,,9.1,45.0,,,,None,,1.69,0.214,,235312|GEN;NEIC|2.50|ML,235313|ROM|2.50|md,235314|LDG|2.10|mL
102166,LDG,LDG|LDG-ML,1995,5,5,4,25,30.9,,9.3,44.9,,,,None,,2.09,0.214,,235344|LDG|2.50|mL,235345|GEN;NEIC|2.80|ML,235346|ROM|2.50|md
102305,LDG,LDG|LDG-ML,1995,5,5,20,56,2.6,,6.9,44.5,,,,2.0,,1.99,0.214,,235701|ROM|2.20|md,235702|GEN;NEIC|2.60|ML,235703|LDG|2.40|mL
102735,LDG,LDG|LDG-ML,1995,5,8,13,27,49.3,,0.0,43.0,,,,5.0,,1.99,0.214,,236693|LDG|2.40|mL,236694|MDD|2.50|UK,236695|FBR|3.00|md
102737,LDG,LDG|LDG-ML,1995,5,8,13,32,15.0,,0.0,43.0,,,,2.0,,2.99,0.214,,236699|FBR|3.10|md,236700|MDD;NEIC|3.40|mbLg,236701|LDG|3.40|mL,236702|MDD|3.40|UK
102754,LDG,LDG|LDG-ML,1995,5,8,15,15,24.4,,0.1,43.0,,,,12.0,,2.69,0.214,,236736|MDD;NEIC|3.10|mbLg,236737|FBR|2.70|md,236738|MDD|3.10|UK,236739|LDG|3.10|mL
103210,LDG,LDG|LDG-ML,1995,5,11,23,10,7.8,,3.8,45.3,,,,2.0,,2.69,0.214,,237753|LDG|3.10|mL
103721,LDG,LDG|LDG-ML,1995,5,14,6,45,59.5,,3.1,45.3,,,,2.0,,2.79,0.214,,239086|LDG|3.20|mL
103820,LDG,LDG|LDG-ML,1995,5,14,16,33,29.1,,0.8,45.0,,,,6.0,,2.39,0.214,,239309|LDG|2.80|mL
103886,LDG,LDG|LDG-ML,1995,5,15,1,24,43.9,,2.3,42.7,,,,10.0,,2.09,0.214,,239469|MDD|3.00|UK,239470|LDG|2.50|mL
104015,STR,STR|STR-ML,1995,5,15,15,37,40.1,,1.9,40.62,,,,10.0,,4.44,0.21,,239814|EIDC|4.40|mL,239815|NEIC|4.60|mb,239815|MDD;NEIC|4.50|mbLg,239816|STR|4.80|mL,239817|MDD|4.90|UK,239818|FBR|4.60|md,239819|NAO|3.40|mb,239820|LDG|4.90|mL,239821|ISC|3.40|mb
104017,LDG,LDG|LDG-ML,1995,5,15,15,41,23.2,,1.6,40.8,,,,7.0,,3.88,0.284,,239823|MDD;NEIC|4.00|mbLg,239824|FBR|4.10|md,239825|MDD|4.30|UK,239826|LDG|4.30|mL
104400,LDG,LDG|LDG-ML,1995,5,17,3,19,26.6,,5.9,45.1,,,,7.0,,2.09,0.214,,240827|LDG|2.50|mL
104427,LDG,LDG|LDG-ML,1995,5,17,5,4,5.2,,7.1,46.3,,,,2.0,,2.49,0.214,,240917|ZUR|2.40|mL,240918|ROM|2.60|md,240919|LDG|2.90|mL
104468,LDG,LDG|LDG-ML,1995,5,17,8,13,10.9,,7.2,46.3,,,,2.0,,2.49,0.214,,241027|ZUR|2.40|mL,241028|ROM|2.50|md,241029|LDG|2.90|mL
104969,LDG,LDG|LDG-ML,1995,5,19,18,0,5.3,,-0.2,49.1,,,,6.0,,2.09,0.214,,242291|LDG|2.50|mL
104992,LDG,LDG|LDG-ML,1995,5,19,20,59,31.0,,-1.5,48.5,,,,7.0,,2.19,0.214,,242339|LDG|2.60|mL
105024,LDG,LDG|LDG-ML,1995,5,20,0,19,9.2,,7.7,44.1,,,,2.0,,2.29,0.214,,242429|ROM|2.40|md,242430|GEN;NEIC|2.70|ML,242431|LDG|2.70|mL
105110,LDG,LDG|LDG-ML,1995,5,20,11,54,9.4,,6.8,46.1,,,,3.0,,2.29,0.214,,242629|ZUR|2.10|mL,242630|LDG|2.70|mL,242631|GEN;NEIC|2.40|ML,242632|ROM|2.40|md
105268,LDG,LDG|LDG-ML,1995,5,21,8,42,41.4,,7.3,44.4,,,,5.0,,2.39,0.214,,243046|ROM|2.70|md,243047|GEN;NEIC|2.90|ML,243048|LDG|2.80|mL
105698,STR,STR|STR-ML,1995,5,23,22,42,22.8,,1.7,40.54,,,,10.0,,4.01,0.21,,244096|NEIC|4.40|mb,244096|MDD;NEIC|4.00|mbLg,244097|STR|4.30|mL,244098|MDD|4.40|UK,244099|FBR|4.00|md,244100|LDG|4.20|mL,244101|EIDC|4.40|mL
105863,LDG,LDG|LDG-ML,1995,5,24,17,43,24.3,,8.6,43.8,,,,17.0,,2.29,0.214,,244533|ROM|2.50|md,244534|GEN;NEIC|2.80|ML,244535|LDG|2.70|mL
105867,LDG,LDG|LDG-ML,1995,5,24,18,14,0.3,,-1.6,46.3,,,,2.0,,2.39,0.214,,244543|LDG|2.80|mL
105887,STR,STR|STR-ML,1995,5,24,20,45,38.2,,6.3,46.68,,,,10.0,,3.32,0.21,,244592|NEIC|4.40|mb,244593|EIDC|3.80|mL,244594|ZUR|3.80|mL,244595|ROM|3.40|md,244596|LED|4.10|mL,244597|LDG|4.10|mL,244598|STR|3.50|mL,244599|SZGRF|3.80|mL
105916,LDG,LDG|LDG-ML,1995,5,25,1,32,3.8,,2.9,43.7,,,,3.0,,2.09,0.214,,244674|LDG|2.50|mL
106234,LDG,LDG|LDG-ML,1995,5,27,1,27,49.0,,8.3,44.2,,,,8.0,,2.09,0.214,,245451|LDG|2.50|mL,245452|GEN;NEIC|2.50|ML,245453|ROM|2.10|md
106892,LDG,LDG|LDG-ML,1995,5,30,12,24,29.2,,7.6,43.8,,,,13.0,,2.09,0.214,,247096|ROM|2.50|md,247097|GEN;NEIC|2.50|ML,247098|LDG|2.50|mL
96780,LDG,LDG|LDG-ML,1995,6,3,2,38,23.8,,-2.1,42.9,,,,None,,2.09,0.214,,222703|MDD;NEIC|2.90|mbLg,222704|LDG|2.50|mL,222705|MDD|3.00|UK
96799,LDG,LDG|LDG-ML,1995,6,3,6,37,13.8,,-1.8,46.3,,,,2.0,,2.29,0.214,,222748|LDG|2.70|mL
96829,LDG,LDG|LDG-ML,1995,6,3,11,24,24.3,,7.4,44.8,,,,None,,1.89,0.214,,222808|ROM|2.50|md,222809|LDG|2.30|mL,222810|GEN;NEIC|2.50|ML
97225,LDG,LDG|LDG-ML,1995,6,6,0,23,56.7,,-1.6,43.6,,,,2.0,,2.19,0.214,,223774|MDD;NEIC|2.90|mbLg,223775|MDD|2.90|UK,223776|LDG|2.60|mL
97292,LDG,LDG|LDG-ML,1995,6,6,8,53,29.4,,-1.9,47.0,,,,4.0,,3.09,0.214,,223941|LDG|3.50|mL
97509,LDG,LDG|LDG-ML,1995,6,7,14,39,48.3,,-3.1,47.6,,,,2.0,,2.29,0.214,,224444|LDG|2.70|mL
97525,LDG,LDG|LDG-ML,1995,6,7,16,10,37.4,,-3.1,47.6,,,,2.0,,2.29,0.214,,224468|LDG|2.70|mL
97625,LDG,LDG|LDG-ML,1995,6,8,7,37,8.2,,-3.1,47.6,,,,2.0,,2.39,0.214,,224741|LDG|2.80|mL
97981,LDG,LDG|LDG-ML,1995,6,10,11,25,32.4,,5.5,44.8,,,,1.0,,2.19,0.214,,225517|LDG|2.60|mL,225519|ROM|2.60|md
98138,LDG,LDG|LDG-ML,1995,6,11,11,14,51.8,,9.5,44.6,,,,None,,2.19,0.214,,225846|GEN;NEIC|2.60|ML,225847|ROM|2.50|md,225848|LDG|2.60|mL
98197,LDG,LDG|LDG-ML,1995,6,11,21,16,57.9,,9.6,44.6,,,,None,,2.19,0.214,,225999|GEN;NEIC|2.50|ML,226000|ROM|2.20|md,226001|LDG|2.60|mL
98243,LDG,LDG|LDG-ML,1995,6,12,4,5,26.2,,7.6,42.3,,,,15.0,,2.69,0.214,,226132|LDG|3.10|mL
98530,LDG,LDG|LDG-ML,1995,6,13,18,58,10.4,,8.8,47.3,,,,3.0,,2.09,0.214,,226765|ZUR|2.20|mL,226766|VIE;NEIC|2.40|ML,226767|LED|2.50|mL,226768|SZGRF|2.20|mL,226769|LDG|2.50|mL
98540,LDG,LDG|LDG-ML,1995,6,13,20,27,9.7,,3.0,45.1,,,,2.0,,2.39,0.214,,226794|LDG|2.80|mL
98577,STR,STR|STR-ML,1995,6,14,5,27,3.3,,9.9,44.87,,,,10.0,,3.07,0.21,,226880|VIE;NEIC|3.10|ML,226880|GRF;NEIC|3.60|ML,226881|STR|3.20|mL,226882|ROM|3.20|md,226883|LDG|3.40|mL
98624,LDG,LDG|LDG-ML,1995,6,14,11,19,28.0,,6.3,46.6,,,,2.0,,2.39,0.214,,226989|ZUR|2.00|mL,226990|LDG|2.80|mL,226992|LED|2.00|mL
