eventID,Agency,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,magnitudeType
1003789,ISC-GEM,1942,5,14,2,13,28.0,nan,-79.954999999999998,-0.025000000000000001,8.6999999999999993,5.0999999999999996,72.099999999999994,20.0,10.6,7.7999999999999998,0.29999999999999999,
1003792,GUTE,1942,5,22,10,30,50.0,nan,-75.0,4.5,nan,nan,nan,130.0,nan,5.7999999999999998,0.20000000000000001,
1003830,GUTE,1942,10,8,3,2,39.0,nan,-82.75,6.0,nan,nan,nan,35.0,nan,6.0,0.20000000000000001,
1003839,GUTE,1942,11,6,13,31,10.0,nan,-77.0,-6.0,nan,nan,nan,130.0,nan,6.7999999999999998,0.20000000000000001,
1003855,GUTE,1942,12,26,12,31,40.0,nan,-75.5,8.5,nan,nan,nan,35.0,nan,6.5,0.20000000000000001,
1003861,ISC-GEM,1943,1,30,5,33,5.9500000000000002,nan,-80.022999999999996,-1.9870000000000001,11.199999999999999,5.5,66.599999999999994,58.700000000000003,5.4000000000000004,6.0999999999999996,0.20000000000000001,
1003870,ISC-GEM,1943,3,5,0,31,46.990000000000002,nan,-82.247,5.1260000000000003,9.0,7.4000000000000004,49.5,12.5,25.0,6.4500000000000002,0.59999999999999998,
1003886,GUTE,1943,4,5,3,8,58.0,nan,-76.0,-6.5,nan,nan,nan,140.0,nan,6.5,0.20000000000000001,
1003893,ISC-GEM,1943,5,2,17,18,11.869999,nan,-80.329999999999998,6.8250000000000002,7.7999999999999998,5.2000000000000002,69.400000000000006,20.0,3.7000000000000002,6.79,0.20000000000000001,
1003964,GUTE,1943,12,22,7,1,50.0,nan,-77.0,-2.5,nan,nan,nan,130.0,nan,6.2000000000000002,0.20000000000000001,
1003965,GUTE,1943,12,22,12,53,0.0,nan,-71.0,12.0,nan,nan,nan,35.0,nan,6.5,0.20000000000000001,
1003997,GUTE,1944,5,9,14,29,57.0,nan,-75.5,2.5,nan,nan,nan,100.0,nan,6.0,0.20000000000000001,
1004041,ISC-GEM,1944,10,23,23,40,10.189999,nan,-79.319999999999993,0.60499999999999998,8.4000000000000004,6.2000000000000002,61.200000000000003,20.0,16.100000000000001,6.7300000000000004,0.20000000000000001,
1004099,GUTE,1945,7,9,16,42,8.0,nan,-76.5,2.5,nan,nan,nan,100.0,nan,6.5,0.20000000000000001,
1004347,GUTE,1948,11,19,1,4,24.0,nan,-83.5,10.0,nan,nan,nan,80.0,nan,7.0,0.20000000000000001,
1004389,ISC-GEM,1949,8,5,19,8,52.429999000000002,nan,-78.290999999999997,-1.335,8.0999999999999996,5.2000000000000002,76.200000000000003,15.0,7.5,6.4400000000000004,0.22,
1004445,GUTE,1950,6,7,16,52,34.0,nan,-76.5,-4.0,nan,nan,nan,110.0,nan,6.7999999999999998,0.20000000000000001,
1004456,GUTE,1950,7,9,4,50,5.0,nan,-70.75,-8.0,nan,nan,nan,650.0,nan,7.0,0.20000000000000001,
1004463,ISC-GEM,1950,8,3,22,18,22.839998999999999,nan,-69.819000000000003,9.7100000000000009,5.2000000000000002,4.2999999999999998,123.40000000000001,15.0,3.5,6.4000000000000004,0.23000000000000001,
1004488,GUTE,1950,12,11,14,46,41.0,nan,-70.75,-8.0,nan,nan,nan,650.0,nan,6.2000000000000002,0.20000000000000001,
1004492,ISC-GEM,1951,1,5,0,52,38.990000000000002,nan,-80.834999999999994,7.3310000000000004,7.5999999999999996,5.5,53.600000000000001,15.0,3.8999999999999999,5.9100000000000001,0.20000000000000001,
1004493,ISC-GEM,1951,1,6,7,51,36.520000000000003,nan,-80.992999999999995,7.3289999999999997,7.0999999999999996,5.0999999999999996,56.5,54.399999999999999,5.2999999999999998,6.5899999999999999,0.23999999999999999,
1004564,ISC-GEM,1952,4,19,9,58,57.140000000000001,nan,-71.941000000000003,7.0129999999999999,5.7999999999999998,5.2000000000000002,86.099999999999994,28.199999999999999,4.5,6.4500000000000002,0.23000000000000001,
1004571,GUTE,1952,6,29,9,56,37.0,nan,-72.75,8.5,nan,nan,nan,160.0,nan,5.5,0.20000000000000001,
1004642,ISC-GEM,1953,12,12,17,31,31.41,nan,-80.560000000000002,-3.5659999999999998,6.5,5.4000000000000004,81.400000000000006,25.0,25.0,7.5700000000000003,0.81000000000000005,
1004658,ISC-GEM,1954,4,27,10,6,32.950000000000003,nan,-82.605999999999995,5.6820000000000004,7.2999999999999998,5.0,55.399999999999999,35.0,6.2999999999999998,6.3600000000000003,0.46999999999999997,
1004747,ISC-GEM,1956,1,16,23,37,46.119999,nan,-80.212999999999994,-0.72699999999999998,5.5999999999999996,4.4000000000000004,75.599999999999994,20.0,8.6999999999999993,6.9500000000000002,0.20000000000000001,
1004819,ISC-GEM,1957,4,21,21,12,32.810000000000002,nan,-72.094999999999999,6.8680000000000003,5.2000000000000002,5.0,98.799999999999997,25.0,4.0,6.6399999999999997,0.28000000000000003,
1004825,ISC-GEM,1957,5,24,2,37,51.369999,nan,-76.751999999999995,3.7000000000000002,7.0,5.4000000000000004,43.700000000000003,52.299999999999997,5.2000000000000002,6.1200000000000001,0.26000000000000001,
1004836,ISC-GEM,1957,7,10,9,4,15.32,nan,-82.662999999999997,7.484,6.9000000000000004,4.7999999999999998,36.100000000000001,20.0,17.0,6.3399999999999999,0.31,
1004844,ISC-GEM,1957,8,26,13,58,51.399999000000001,nan,-80.989999999999995,-1.925,8.4000000000000004,5.4000000000000004,76.200000000000003,15.0,4.0,6.3399999999999999,0.20000000000000001,
1004852,ISC-GEM,1957,10,31,10,8,3.0699990000000001,nan,-82.640000000000001,6.6399999999999997,7.0,5.0,40.0,25.0,4.9000000000000004,6.3700000000000001,0.20000000000000001,
1004858,ISC-GEM,1957,12,13,1,31,59.350000000000001,nan,-76.837000000000003,6.6470000000000002,8.0,4.7999999999999998,62.700000000000003,52.600000000000001,5.2999999999999998,7.4699999999999998,0.32000000000000001,
1004864,ISC-GEM,1958,1,19,14,7,29.469999000000001,nan,-79.489000000000004,1.0109999999999999,5.4000000000000004,4.7000000000000002,63.600000000000001,27.5,6.4000000000000004,7.5999999999999996,0.29999999999999999,
1004865,ISC-GEM,1958,1,19,14,43,31.710000000000001,nan,-79.549999999999997,1.2230000000000001,8.0999999999999996,7.0,53.5,27.5,20.5,6.7599999999999998,0.91000000000000003,
1004867,ISC-GEM,1958,2,1,16,10,17.510000000000002,nan,-79.337999999999994,1.5409999999999999,5.7000000000000002,4.7999999999999998,77.599999999999994,15.0,7.2999999999999998,6.9000000000000004,0.40000000000000002,
1004874,ISC-GEM,1958,4,14,21,32,35.350000000000001,nan,-79.427999999999997,0.80100000000000005,6.2999999999999998,4.7000000000000002,66.299999999999997,25.0,20.5,6.7999999999999998,0.40000000000000002,
1004904,ISC-GEM,1959,2,7,9,36,58.210000000000001,nan,-81.686000000000007,-3.831,6.0999999999999996,4.7000000000000002,81.700000000000003,30.0,1.6000000000000001,6.9100000000000001,0.32000000000000001,
1004985,ISC-GEM,1960,3,28,0,13,45.549999,nan,-81.878,7.3879999999999999,8.0999999999999996,5.5,37.399999999999999,25.0,13.5,6.2599999999999998,0.20000000000000001,
1004996,ISC-GEM,1960,5,12,22,32,36.490000000000002,nan,-80.805000000000007,7.4669999999999996,6.7999999999999998,5.2000000000000002,46.700000000000003,10.0,4.0,5.8099999999999996,0.22,
1005077,ISC-GEM,1960,9,19,19,1,25.620000000000001,nan,-77.542000000000002,6.8380000000000001,6.9000000000000004,5.0,42.0,15.0,6.0999999999999996,6.2599999999999998,0.33000000000000002,
1005101,ISC-GEM,1960,11,20,22,1,58.159998999999999,nan,-80.918000000000006,-6.7750000000000004,8.5999999999999996,6.0999999999999996,70.099999999999994,15.0,25.0,7.5999999999999996,0.29999999999999999,
1005110,ISC-GEM,1960,12,6,8,56,15.869999,nan,-82.906999999999996,8.5199999999999996,15.9,6.0999999999999996,26.899999999999999,35.0,7.2999999999999998,6.25,0.20000000000000001,
1005240,ISC-GEM,1961,11,14,4,42,31.629999000000002,nan,-82.427000000000007,7.391,8.3000000000000007,6.4000000000000004,50.700000000000003,15.0,17.0,5.8399999999999999,0.63,
1005274,ISC-GEM,1962,3,12,11,40,19.329999000000001,nan,-82.817999999999998,7.9169999999999998,6.5999999999999996,5.4000000000000004,34.799999999999997,25.0,4.5,6.5300000000000002,0.27000000000000002,
1005309,ISC-GEM,1962,6,21,4,43,46.530000000000001,nan,-82.701999999999998,5.5869999999999997,7.7000000000000002,5.9000000000000004,43.0,15.0,6.2999999999999998,5.8799999999999999,0.25,
1005324,ISC-GEM,1962,7,26,8,14,47.990000000000002,nan,-82.728999999999999,7.5119999999999996,5.5,4.5999999999999996,56.600000000000001,25.0,17.0,7.1799999999999997,0.20000000000000001,
1005333,ISC-GEM,1962,8,13,6,35,56.670000000000002,nan,-83.475999999999999,2.1309999999999998,7.0999999999999996,6.5,48.700000000000003,10.0,25.0,5.9500000000000002,0.20000000000000001,
1005350,ISC-GEM,1962,9,18,0,29,10.029999,nan,-82.296999999999997,7.5140000000000002,5.7000000000000002,5.0,32.5,30.0,4.5999999999999996,6.7699999999999996,0.53000000000000003,
1005360,ISC-GEM,1962,10,31,11,32,28.949998999999998,nan,-82.531000000000006,5.3170000000000002,7.7999999999999998,5.9000000000000004,34.299999999999997,15.0,6.2999999999999998,5.9100000000000001,0.70999999999999996,
1005405,ISC-GEM,1963,3,4,15,43,3.4300000000000002,nan,-81.774000000000001,-4.585,9.5999999999999996,8.1999999999999993,73.799999999999997,15.0,25.0,6.0700000000000003,0.25,
1005406,ISC-GEM,1963,3,5,7,5,1.3400000000000001,nan,-81.540999999999997,-4.6950000000000003,9.4000000000000004,7.2000000000000002,75.799999999999997,15.0,25.0,5.9400000000000004,0.71999999999999997,
1005425,ISC-GEM,1963,4,13,2,20,59.700000000000003,nan,-76.539000000000001,-6.2539999999999996,7.0999999999999996,4.9000000000000004,78.799999999999997,119.8,6.0999999999999996,6.5,0.40000000000000002,
1005436,ISC-GEM,1963,5,10,22,22,44.060000000000002,nan,-77.623000000000005,-2.1880000000000002,7.4000000000000004,5.5999999999999996,89.599999999999994,20.0,25.0,6.5999999999999996,0.29999999999999999,
1005464,ISC-GEM,1963,6,26,17,42,43.289999000000002,nan,-82.268000000000001,7.0650000000000004,7.2999999999999998,5.5999999999999996,37.5,15.0,12.199999999999999,5.9400000000000004,0.20000000000000001,
1005469,ISC-GEM,1963,7,9,9,24,37.329999000000001,nan,-83.174000000000007,8.4269999999999996,9.0,5.9000000000000004,34.0,35.0,7.2999999999999998,6.0099999999999998,0.20000000000000001,
1005492,ISC-GEM,1963,8,29,15,30,35.450000000000003,nan,-81.427000000000007,-7.0949999999999998,6.2999999999999998,5.0,89.299999999999997,25.0,25.0,6.5999999999999996,0.29999999999999999,
1005526,ISC-GEM,1963,11,3,3,10,14.619999,nan,-77.704999999999998,-3.5459999999999998,7.2000000000000002,4.7000000000000002,87.099999999999994,25.0,4.5,6.2000000000000002,0.29999999999999999,
1005573,ISC,1964,1,3,13,27,51.0,1.3999999999999999,-76.0,-5.2999999999999998,110.5,20.0,90.0,106.0,81.0,4.0099999999999998,0.29999999999999999,
1005578,ISC,1964,1,3,22,12,9.4000000000000004,0.28000000000000003,-79.189999999999998,-1.3500000000000001,6.218,3.2999999999999998,90.0,33.0,nan,4.4199999999999999,0.29999999999999999,
1005596,ISC,1964,1,5,15,49,17.5,0.27000000000000002,-78.209999999999994,0.39000000000000001,8.5500000000000007,6.2999999999999998,90.0,80.0,15.0,4.1399999999999997,0.29999999999999999,
1005598,EHB,1964,1,5,18,33,55.770000000000003,nan,-74.355999999999995,-7.9809999999999999,84.0,57.0,59.0,147.30000000000001,2.7000000000000002,5.3899999999999997,0.29999999999999999,
1005608,ISC,1964,1,6,23,6,42.100000000000001,0.20999999999999999,-72.890000000000001,6.8200000000000003,4.7359999999999998,3.0,90.0,167.0,4.7000000000000002,4.0099999999999998,0.29999999999999999,
1005614,ISC,1964,1,7,3,22,3.8999990000000002,0.29999999999999999,-73.629999999999995,7.6299999999999999,5.1740000000000004,4.2999999999999998,90.0,33.0,nan,4.0099999999999998,0.29999999999999999,
